place_name,place_type,year_quarter,value,source_sheet,id
פדואל,מועצה אזורית שומרון,2013_3,0,1,10324
פדואל,מועצה אזורית שומרון,2013_4,0,1,10325
פדואל,מועצה אזורית שומרון,2014_1,0,1,10326
פדואל,מועצה אזורית שומרון,2014_2,0,1,10327
פדואל,מועצה אזורית שומרון,2014_3,0,1,10328
פדואל,מועצה אזורית שומרון,2014_4,0,1,10329
פדואל,מועצה אזורית שומרון,2015_1,0,1,10330
פדואל,מועצה אזורית שומרון,2015_2,0,1,10331
פדואל,מועצה אזורית שומרון,2015_3,0,1,10332
פדואל,מועצה אזורית שומרון,2015_4,0,1,10333
פדואל,מועצה אזורית שומרון,2016_1,0,1,10334
פדואל,מועצה אזורית שומרון,2016_2,0,1,10335
פדואל,מועצה אזורית שומרון,2016_3,1.0,1,10336
פדואל,מועצה אזורית שומרון,2016_4,0,1,10337
פדואל,מועצה אזורית שומרון,2017_1,0,1,10338
פדואל,מועצה אזורית שומרון,2017_2,0,1,10339
פדויים,מועצה אזורית מרחבים,2012_1,1.0,1,10340
פדויים,מועצה אזורית מרחבים,2012_2,0,1,10341
פדויים,מועצה אזורית מרחבים,2012_3,0,1,10342
פדויים,מועצה אזורית מרחבים,2012_4,0,1,10343
פדויים,מועצה אזורית מרחבים,2013_1,0,1,10344
פדויים,מועצה אזורית מרחבים,2013_2,0,1,10345
פדויים,מועצה אזורית מרחבים,2013_3,2.0,1,10346
פדויים,מועצה אזורית מרחבים,2013_4,0,1,10347
פדויים,מועצה אזורית מרחבים,2014_1,0,1,10348
פדויים,מועצה אזורית מרחבים,2014_2,1.0,1,10349
פדויים,מועצה אזורית מרחבים,2014_3,0,1,10350
פדויים,מועצה אזורית מרחבים,2014_4,0,1,10351
פדויים,מועצה אזורית מרחבים,2015_1,0,1,10352
פדויים,מועצה אזורית מרחבים,2015_2,0,1,10353
פדויים,מועצה אזורית מרחבים,2015_3,0,1,10354
פדויים,מועצה אזורית מרחבים,2015_4,1.0,1,10355
פדויים,מועצה אזורית מרחבים,2016_1,0,1,10356
פדויים,מועצה אזורית מרחבים,2016_2,0,1,10357
פדויים,מועצה אזורית מרחבים,2016_3,3.0,1,10358
פדויים,מועצה אזורית מרחבים,2016_4,0,1,10359
פדויים,מועצה אזורית מרחבים,2017_1,0,1,10360
פדויים,מועצה אזורית מרחבים,2017_2,1.0,1,10361
פדיה,מועצה אזורית גזר,2012_1,2.0,1,10362
פדיה,מועצה אזורית גזר,2012_2,4.0,1,10363
פדיה,מועצה אזורית גזר,2012_3,4.0,1,10364
פדיה,מועצה אזורית גזר,2012_4,0,1,10365
פדיה,מועצה אזורית גזר,2013_1,5.0,1,10366
פדיה,מועצה אזורית גזר,2013_2,1.0,1,10367
פדיה,מועצה אזורית גזר,2013_3,2.0,1,10368
פדיה,מועצה אזורית גזר,2013_4,0,1,10369
פדיה,מועצה אזורית גזר,2014_1,0,1,10370
פדיה,מועצה אזורית גזר,2014_2,0,1,10371
פדיה,מועצה אזורית גזר,2014_3,0,1,10372
פדיה,מועצה אזורית גזר,2014_4,0,1,10373
פדיה,מועצה אזורית גזר,2015_1,0,1,10374
פדיה,מועצה אזורית גזר,2015_2,3.0,1,10375
פדיה,מועצה אזורית גזר,2015_3,2.0,1,10376
פדיה,מועצה אזורית גזר,2015_4,0,1,10377
פדיה,מועצה אזורית גזר,2016_1,5.0,1,10378
פדיה,מועצה אזורית גזר,2016_2,2.0,1,10379
פדיה,מועצה אזורית גזר,2016_3,3.0,1,10380
פדיה,מועצה אזורית גזר,2016_4,0,1,10381
פדיה,מועצה אזורית גזר,2017_1,0,1,10382
פדיה,מועצה אזורית גזר,2017_2,0,1,10383
פוריה כפר עבודה,מועצה אזורית עמק הירדן,2012_1,0,1,10384
פוריה כפר עבודה,מועצה אזורית עמק הירדן,2012_2,0,1,10385
פוריה כפר עבודה,מועצה אזורית עמק הירדן,2012_3,0,1,10386
פוריה כפר עבודה,מועצה אזורית עמק הירדן,2012_4,0,1,10387
פוריה כפר עבודה,מועצה אזורית עמק הירדן,2013_1,0,1,10388
פוריה כפר עבודה,מועצה אזורית עמק הירדן,2013_2,0,1,10389
פוריה כפר עבודה,מועצה אזורית עמק הירדן,2013_3,0,1,10390
פוריה כפר עבודה,מועצה אזורית עמק הירדן,2013_4,0,1,10391
פוריה כפר עבודה,מועצה אזורית עמק הירדן,2014_1,0,1,10392
פוריה כפר עבודה,מועצה אזורית עמק הירדן,2014_2,0,1,10393
פוריה כפר עבודה,מועצה אזורית עמק הירדן,2014_3,0,1,10394
פוריה כפר עבודה,מועצה אזורית עמק הירדן,2014_4,0,1,10395
פוריה כפר עבודה,מועצה אזורית עמק הירדן,2015_1,0,1,10396
פוריה כפר עבודה,מועצה אזורית עמק הירדן,2015_2,0,1,10397
פוריה כפר עבודה,מועצה אזורית עמק הירדן,2015_3,0,1,10398
פוריה כפר עבודה,מועצה אזורית עמק הירדן,2015_4,0,1,10399
פוריה כפר עבודה,מועצה אזורית עמק הירדן,2016_1,1.0,1,10400
פוריה כפר עבודה,מועצה אזורית עמק הירדן,2016_2,1.0,1,10401
פוריה כפר עבודה,מועצה אזורית עמק הירדן,2016_3,0,1,10402
פוריה כפר עבודה,מועצה אזורית עמק הירדן,2016_4,1.0,1,10403
פוריה כפר עבודה,מועצה אזורית עמק הירדן,2017_1,0,1,10404
פוריה כפר עבודה,מועצה אזורית עמק הירדן,2017_2,0,1,10405
פוריה נווה עובד,מועצה אזורית עמק הירדן,2012_1,0,1,10406
פוריה נווה עובד,מועצה אזורית עמק הירדן,2012_2,8.0,1,10407
פוריה נווה עובד,מועצה אזורית עמק הירדן,2012_3,1.0,1,10408
פוריה נווה עובד,מועצה אזורית עמק הירדן,2012_4,0,1,10409
פוריה נווה עובד,מועצה אזורית עמק הירדן,2013_1,0,1,10410
פוריה נווה עובד,מועצה אזורית עמק הירדן,2013_2,0,1,10411
פוריה נווה עובד,מועצה אזורית עמק הירדן,2013_3,5.0,1,10412
פוריה נווה עובד,מועצה אזורית עמק הירדן,2013_4,0,1,10413
פוריה נווה עובד,מועצה אזורית עמק הירדן,2014_1,2.0,1,10414
פוריה נווה עובד,מועצה אזורית עמק הירדן,2014_2,0,1,10415
פוריה נווה עובד,מועצה אזורית עמק הירדן,2014_3,1.0,1,10416
פוריה נווה עובד,מועצה אזורית עמק הירדן,2014_4,0,1,10417
פוריה נווה עובד,מועצה אזורית עמק הירדן,2015_1,0,1,10418
פוריה נווה עובד,מועצה אזורית עמק הירדן,2015_2,0,1,10419
פוריה נווה עובד,מועצה אזורית עמק הירדן,2015_3,0,1,10420
פוריה נווה עובד,מועצה אזורית עמק הירדן,2015_4,0,1,10421
פוריה נווה עובד,מועצה אזורית עמק הירדן,2016_1,0,1,10422
פוריה נווה עובד,מועצה אזורית עמק הירדן,2016_2,0,1,10423
פוריה נווה עובד,מועצה אזורית עמק הירדן,2016_3,0,1,10424
פוריה נווה עובד,מועצה אזורית עמק הירדן,2016_4,0,1,10425
פוריה נווה עובד,מועצה אזורית עמק הירדן,2017_1,0,1,10426
פוריה נווה עובד,מועצה אזורית עמק הירדן,2017_2,0,1,10427
פוריה עילית,מועצה אזורית עמק הירדן,2012_1,0,1,10428
פוריה עילית,מועצה אזורית עמק הירדן,2012_2,0,1,10429
פוריה עילית,מועצה אזורית עמק הירדן,2012_3,0,1,10430
פוריה עילית,מועצה אזורית עמק הירדן,2012_4,0,1,10431
פוריה עילית,מועצה אזורית עמק הירדן,2013_1,0,1,10432
פוריה עילית,מועצה אזורית עמק הירדן,2013_2,0,1,10433
פוריה עילית,מועצה אזורית עמק הירדן,2013_3,0,1,10434
פוריה עילית,מועצה אזורית עמק הירדן,2013_4,0,1,10435
פוריה עילית,מועצה אזורית עמק הירדן,2014_1,0,1,10436
פוריה עילית,מועצה אזורית עמק הירדן,2014_2,0,1,10437
פוריה עילית,מועצה אזורית עמק הירדן,2014_3,0,1,10438
פוריה עילית,מועצה אזורית עמק הירדן,2014_4,0,1,10439
פוריה עילית,מועצה אזורית עמק הירדן,2015_1,0,1,10440
פוריה עילית,מועצה אזורית עמק הירדן,2015_2,0,1,10441
פוריה עילית,מועצה אזורית עמק הירדן,2015_3,0,1,10442
פוריה עילית,מועצה אזורית עמק הירדן,2015_4,0,1,10443
פוריה עילית,מועצה אזורית עמק הירדן,2016_1,2.0,1,10444
פוריה עילית,מועצה אזורית עמק הירדן,2016_2,0,1,10445
פוריה עילית,מועצה אזורית עמק הירדן,2016_3,0,1,10446
פוריה עילית,מועצה אזורית עמק הירדן,2016_4,0,1,10447
פוריה עילית,מועצה אזורית עמק הירדן,2017_1,0,1,10448
פוריה עילית,מועצה אזורית עמק הירדן,2017_2,0,1,10449
פוריידיס,מועצה מקומית,2012_1,8.0,1,10450
פוריידיס,מועצה מקומית,2012_2,29.0,1,10451
פוריידיס,מועצה מקומית,2012_3,134.0,1,10452
פוריידיס,מועצה מקומית,2012_4,66.0,1,10453
פוריידיס,מועצה מקומית,2013_1,48.0,1,10454
פוריידיס,מועצה מקומית,2013_2,33.0,1,10455
פוריידיס,מועצה מקומית,2013_3,101.0,1,10456
פוריידיס,מועצה מקומית,2013_4,68.0,1,10457
פוריידיס,מועצה מקומית,2014_1,152.0,1,10458
פוריידיס,מועצה מקומית,2014_2,115.0,1,10459
פוריידיס,מועצה מקומית,2014_3,81.0,1,10460
פוריידיס,מועצה מקומית,2014_4,76.0,1,10461
פוריידיס,מועצה מקומית,2015_1,98.0,1,10462
פוריידיס,מועצה מקומית,2015_2,107.0,1,10463
פוריידיס,מועצה מקומית,2015_3,128.0,1,10464
פוריידיס,מועצה מקומית,2015_4,101.0,1,10465
פוריידיס,מועצה מקומית,2016_1,79.0,1,10466
פוריידיס,מועצה מקומית,2016_2,39.0,1,10467
פוריידיס,מועצה מקומית,2016_3,12.0,1,10468
פוריידיס,מועצה מקומית,2016_4,34.0,1,10469
פוריידיס,מועצה מקומית,2017_1,39.0,1,10470
פוריידיס,מועצה מקומית,2017_2,13.0,1,10471
פורת,מועצה אזורית לב השרון,2012_1,6.0,1,10472
פורת,מועצה אזורית לב השרון,2012_2,1.0,1,10473
פורת,מועצה אזורית לב השרון,2012_3,3.0,1,10474
פורת,מועצה אזורית לב השרון,2012_4,5.0,1,10475
פורת,מועצה אזורית לב השרון,2013_1,0,1,10476
פורת,מועצה אזורית לב השרון,2013_2,0,1,10477
פורת,מועצה אזורית לב השרון,2013_3,2.0,1,10478
פורת,מועצה אזורית לב השרון,2013_4,3.0,1,10479
פורת,מועצה אזורית לב השרון,2014_1,0,1,10480
פורת,מועצה אזורית לב השרון,2014_2,0,1,10481
פורת,מועצה אזורית לב השרון,2014_3,0,1,10482
פורת,מועצה אזורית לב השרון,2014_4,1.0,1,10483
פורת,מועצה אזורית לב השרון,2015_1,6.0,1,10484
פורת,מועצה אזורית לב השרון,2015_2,15.0,1,10485
פורת,מועצה אזורית לב השרון,2015_3,1.0,1,10486
פורת,מועצה אזורית לב השרון,2015_4,3.0,1,10487
פורת,מועצה אזורית לב השרון,2016_1,4.0,1,10488
פורת,מועצה אזורית לב השרון,2016_2,3.0,1,10489
פורת,מועצה אזורית לב השרון,2016_3,8.0,1,10490
פורת,מועצה אזורית לב השרון,2016_4,3.0,1,10491
פורת,מועצה אזורית לב השרון,2017_1,2.0,1,10492
פורת,מועצה אזורית לב השרון,2017_2,1.0,1,10493
פטיש,מועצה אזורית מרחבים,2012_1,0,1,10494
פטיש,מועצה אזורית מרחבים,2012_2,0,1,10495
פטיש,מועצה אזורית מרחבים,2012_3,0,1,10496
פטיש,מועצה אזורית מרחבים,2012_4,0,1,10497
פטיש,מועצה אזורית מרחבים,2013_1,0,1,10498
פטיש,מועצה אזורית מרחבים,2013_2,1.0,1,10499
פטיש,מועצה אזורית מרחבים,2013_3,0,1,10500
פטיש,מועצה אזורית מרחבים,2013_4,0,1,10501
פטיש,מועצה אזורית מרחבים,2014_1,0,1,10502
פטיש,מועצה אזורית מרחבים,2014_2,2.0,1,10503
פטיש,מועצה אזורית מרחבים,2014_3,0,1,10504
פטיש,מועצה אזורית מרחבים,2014_4,2.0,1,10505
פטיש,מועצה אזורית מרחבים,2015_1,0,1,10506
פטיש,מועצה אזורית מרחבים,2015_2,1.0,1,10507
פטיש,מועצה אזורית מרחבים,2015_3,0,1,10508
פטיש,מועצה אזורית מרחבים,2015_4,2.0,1,10509
פטיש,מועצה אזורית מרחבים,2016_1,0,1,10510
פטיש,מועצה אזורית מרחבים,2016_2,0,1,10511
פטיש,מועצה אזורית מרחבים,2016_3,0,1,10512
פטיש,מועצה אזורית מרחבים,2016_4,0,1,10513
פטיש,מועצה אזורית מרחבים,2017_1,0,1,10514
פטיש,מועצה אזורית מרחבים,2017_2,0,1,10515
פלך,מועצה אזורית משגב,2012_1,0,1,10516
פלך,מועצה אזורית משגב,2012_2,0,1,10517
פלך,מועצה אזורית משגב,2012_3,0,1,10518
פלך,מועצה אזורית משגב,2012_4,0,1,10519
פלך,מועצה אזורית משגב,2013_1,0,1,10520
פלך,מועצה אזורית משגב,2013_2,0,1,10521
פלך,מועצה אזורית משגב,2013_3,0,1,10522
פלך,מועצה אזורית משגב,2013_4,1.0,1,10523
פלך,מועצה אזורית משגב,2014_1,1.0,1,10524
פלך,מועצה אזורית משגב,2014_2,0,1,10525
פלך,מועצה אזורית משגב,2014_3,0,1,10526
פלך,מועצה אזורית משגב,2014_4,0,1,10527
פלך,מועצה אזורית משגב,2015_1,0,1,10528
פלך,מועצה אזורית משגב,2015_2,0,1,10529
פלך,מועצה אזורית משגב,2015_3,0,1,10530
פלך,מועצה אזורית משגב,2015_4,0,1,10531
פלך,מועצה אזורית משגב,2016_1,0,1,10532
פלך,מועצה אזורית משגב,2016_2,0,1,10533
פלך,מועצה אזורית משגב,2016_3,0,1,10534
פלך,מועצה אזורית משגב,2016_4,0,1,10535
פלך,מועצה אזורית משגב,2017_1,0,1,10536
פלך,מועצה אזורית משגב,2017_2,0,1,10537
פלמחים,מועצה אזורית גן רווה,2012_1,0,1,10538
פלמחים,מועצה אזורית גן רווה,2012_2,27.0,1,10539
פלמחים,מועצה אזורית גן רווה,2012_3,12.0,1,10540
פלמחים,מועצה אזורית גן רווה,2012_4,0,1,10541
פלמחים,מועצה אזורית גן רווה,2013_1,3.0,1,10542
פלמחים,מועצה אזורית גן רווה,2013_2,2.0,1,10543
פלמחים,מועצה אזורית גן רווה,2013_3,3.0,1,10544
פלמחים,מועצה אזורית גן רווה,2013_4,5.0,1,10545
פלמחים,מועצה אזורית גן רווה,2014_1,13.0,1,10546
פלמחים,מועצה אזורית גן רווה,2014_2,23.0,1,10547
פלמחים,מועצה אזורית גן רווה,2014_3,2.0,1,10548
פלמחים,מועצה אזורית גן רווה,2014_4,4.0,1,10549
פלמחים,מועצה אזורית גן רווה,2015_1,5.0,1,10550
פלמחים,מועצה אזורית גן רווה,2015_2,5.0,1,10551
פלמחים,מועצה אזורית גן רווה,2015_3,11.0,1,10552
פלמחים,מועצה אזורית גן רווה,2015_4,2.0,1,10553
פלמחים,מועצה אזורית גן רווה,2016_1,2.0,1,10554
פלמחים,מועצה אזורית גן רווה,2016_2,7.0,1,10555
פלמחים,מועצה אזורית גן רווה,2016_3,11.0,1,10556
פלמחים,מועצה אזורית גן רווה,2016_4,0,1,10557
פלמחים,מועצה אזורית גן רווה,2017_1,4.0,1,10558
פלמחים,מועצה אזורית גן רווה,2017_2,0,1,10559
פסגות,מועצה אזורית מטה בנימין,2012_1,1.0,1,10560
פסגות,מועצה אזורית מטה בנימין,2012_2,0,1,10561
פסגות,מועצה אזורית מטה בנימין,2012_3,1.0,1,10562
פסגות,מועצה אזורית מטה בנימין,2012_4,0,1,10563
פסגות,מועצה אזורית מטה בנימין,2013_1,0,1,10564
פסגות,מועצה אזורית מטה בנימין,2013_2,0,1,10565
פסגות,מועצה אזורית מטה בנימין,2013_3,0,1,10566
פסגות,מועצה אזורית מטה בנימין,2013_4,0,1,10567
פסגות,מועצה אזורית מטה בנימין,2014_1,0,1,10568
פסגות,מועצה אזורית מטה בנימין,2014_2,0,1,10569
פסגות,מועצה אזורית מטה בנימין,2014_3,0,1,10570
פסגות,מועצה אזורית מטה בנימין,2014_4,0,1,10571
פסגות,מועצה אזורית מטה בנימין,2015_1,0,1,10572
פסגות,מועצה אזורית מטה בנימין,2015_2,0,1,10573
פסגות,מועצה אזורית מטה בנימין,2015_3,0,1,10574
פסגות,מועצה אזורית מטה בנימין,2015_4,1.0,1,10575
פסגות,מועצה אזורית מטה בנימין,2016_1,2.0,1,10576
פסגות,מועצה אזורית מטה בנימין,2016_2,0,1,10577
פסגות,מועצה אזורית מטה בנימין,2016_3,6.0,1,10578
פסגות,מועצה אזורית מטה בנימין,2016_4,0,1,10579
פסגות,מועצה אזורית מטה בנימין,2017_1,0,1,10580
פסגות,מועצה אזורית מטה בנימין,2017_2,0,1,10581
פסוטה,מועצה מקומית,2012_1,2.0,1,10582
פסוטה,מועצה מקומית,2012_2,1.0,1,10583
פסוטה,מועצה מקומית,2012_3,0,1,10584
פסוטה,מועצה מקומית,2012_4,0,1,10585
פסוטה,מועצה מקומית,2013_1,2.0,1,10586
פסוטה,מועצה מקומית,2013_2,1.0,1,10587
פסוטה,מועצה מקומית,2013_3,0,1,10588
פסוטה,מועצה מקומית,2013_4,0,1,10589
פסוטה,מועצה מקומית,2014_1,12.0,1,10590
פסוטה,מועצה מקומית,2014_2,7.0,1,10591
פסוטה,מועצה מקומית,2014_3,1.0,1,10592
פסוטה,מועצה מקומית,2014_4,7.0,1,10593
פסוטה,מועצה מקומית,2015_1,1.0,1,10594
פסוטה,מועצה מקומית,2015_2,4.0,1,10595
פסוטה,מועצה מקומית,2015_3,0,1,10596
פסוטה,מועצה מקומית,2015_4,6.0,1,10597
פסוטה,מועצה מקומית,2016_1,5.0,1,10598
פסוטה,מועצה מקומית,2016_2,9.0,1,10599
פסוטה,מועצה מקומית,2016_3,8.0,1,10600
פסוטה,מועצה מקומית,2016_4,0,1,10601
פסוטה,מועצה מקומית,2017_1,0,1,10602
פסוטה,מועצה מקומית,2017_2,3.0,1,10603
פעמי תש''ז,מועצה אזורית מרחבים,2012_1,1.0,1,10604
פעמי תש''ז,מועצה אזורית מרחבים,2012_2,0,1,10605
פעמי תש''ז,מועצה אזורית מרחבים,2012_3,0,1,10606
פעמי תש''ז,מועצה אזורית מרחבים,2012_4,0,1,10607
פעמי תש''ז,מועצה אזורית מרחבים,2013_1,0,1,10608
פעמי תש''ז,מועצה אזורית מרחבים,2013_2,0,1,10609
פעמי תש''ז,מועצה אזורית מרחבים,2013_3,0,1,10610
פעמי תש''ז,מועצה אזורית מרחבים,2013_4,0,1,10611
פעמי תש''ז,מועצה אזורית מרחבים,2014_1,0,1,10612
פעמי תש''ז,מועצה אזורית מרחבים,2014_2,0,1,10613
פעמי תש''ז,מועצה אזורית מרחבים,2014_3,0,1,10614
פעמי תש''ז,מועצה אזורית מרחבים,2014_4,0,1,10615
פעמי תש''ז,מועצה אזורית מרחבים,2015_1,2.0,1,10616
פעמי תש''ז,מועצה אזורית מרחבים,2015_2,1.0,1,10617
פעמי תש''ז,מועצה אזורית מרחבים,2015_3,0,1,10618
פעמי תש''ז,מועצה אזורית מרחבים,2015_4,0,1,10619
פעמי תש''ז,מועצה אזורית מרחבים,2016_1,0,1,10620
פעמי תש''ז,מועצה אזורית מרחבים,2016_2,0,1,10621
פעמי תש''ז,מועצה אזורית מרחבים,2016_3,0,1,10622
פעמי תש''ז,מועצה אזורית מרחבים,2016_4,0,1,10623
פעמי תש''ז,מועצה אזורית מרחבים,2017_1,0,1,10624
פעמי תש''ז,מועצה אזורית מרחבים,2017_2,0,1,10625
פקיעין,מועצה מקומית,2012_1,4.0,1,10626
פקיעין,מועצה מקומית,2012_2,2.0,1,10627
פקיעין,מועצה מקומית,2012_3,1.0,1,10628
פקיעין,מועצה מקומית,2012_4,6.0,1,10629
פקיעין,מועצה מקומית,2013_1,4.0,1,10630
פקיעין,מועצה מקומית,2013_2,1.0,1,10631
פקיעין,מועצה מקומית,2013_3,1.0,1,10632
פקיעין,מועצה מקומית,2013_4,3.0,1,10633
פקיעין,מועצה מקומית,2014_1,14.0,1,10634
פקיעין,מועצה מקומית,2014_2,13.0,1,10635
פקיעין,מועצה מקומית,2014_3,5.0,1,10636
פקיעין,מועצה מקומית,2014_4,11.0,1,10637
פקיעין,מועצה מקומית,2015_1,31.0,1,10638
פקיעין,מועצה מקומית,2015_2,30.0,1,10639
פקיעין,מועצה מקומית,2015_3,19.0,1,10640
פקיעין,מועצה מקומית,2015_4,3.0,1,10641
פקיעין,מועצה מקומית,2016_1,43.0,1,10642
פקיעין,מועצה מקומית,2016_2,11.0,1,10643
פקיעין,מועצה מקומית,2016_3,2.0,1,10644
פקיעין,מועצה מקומית,2016_4,4.0,1,10645
פקיעין,מועצה מקומית,2017_1,0,1,10646
פקיעין,מועצה מקומית,2017_2,0,1,10647
פקיעין חדשה,מועצה אזורית מעלה יוסף,2012_1,0,1,10648
פקיעין חדשה,מועצה אזורית מעלה יוסף,2012_2,0,1,10649
פקיעין חדשה,מועצה אזורית מעלה יוסף,2012_3,1.0,1,10650
פקיעין חדשה,מועצה אזורית מעלה יוסף,2012_4,1.0,1,10651
פקיעין חדשה,מועצה אזורית מעלה יוסף,2013_1,0,1,10652
פקיעין חדשה,מועצה אזורית מעלה יוסף,2013_2,0,1,10653
פקיעין חדשה,מועצה אזורית מעלה יוסף,2013_3,1.0,1,10654
פקיעין חדשה,מועצה אזורית מעלה יוסף,2013_4,0,1,10655
פקיעין חדשה,מועצה אזורית מעלה יוסף,2014_1,3.0,1,10656
פקיעין חדשה,מועצה אזורית מעלה יוסף,2014_2,0,1,10657
פקיעין חדשה,מועצה אזורית מעלה יוסף,2014_3,0,1,10658
פקיעין חדשה,מועצה אזורית מעלה יוסף,2014_4,0,1,10659
פקיעין חדשה,מועצה אזורית מעלה יוסף,2015_1,0,1,10660
פקיעין חדשה,מועצה אזורית מעלה יוסף,2015_2,0,1,10661
פקיעין חדשה,מועצה אזורית מעלה יוסף,2015_3,0,1,10662
פקיעין חדשה,מועצה אזורית מעלה יוסף,2015_4,3.0,1,10663
פקיעין חדשה,מועצה אזורית מעלה יוסף,2016_1,42.0,1,10664
פקיעין חדשה,מועצה אזורית מעלה יוסף,2016_2,34.0,1,10665
פקיעין חדשה,מועצה אזורית מעלה יוסף,2016_3,27.0,1,10666
פקיעין חדשה,מועצה אזורית מעלה יוסף,2016_4,25.0,1,10667
פקיעין חדשה,מועצה אזורית מעלה יוסף,2017_1,25.0,1,10668
פקיעין חדשה,מועצה אזורית מעלה יוסף,2017_2,22.0,1,10669
פרדס חנה כרכור,מועצה מקומית,2012_1,260.0,1,10670
פרדס חנה כרכור,מועצה מקומית,2012_2,242.0,1,10671
פרדס חנה כרכור,מועצה מקומית,2012_3,354.0,1,10672
פרדס חנה כרכור,מועצה מקומית,2012_4,448.0,1,10673
פרדס חנה כרכור,מועצה מקומית,2013_1,277.0,1,10674
פרדס חנה כרכור,מועצה מקומית,2013_2,552.0,1,10675
פרדס חנה כרכור,מועצה מקומית,2013_3,418.0,1,10676
פרדס חנה כרכור,מועצה מקומית,2013_4,653.0,1,10677
פרדס חנה כרכור,מועצה מקומית,2014_1,556.0,1,10678
פרדס חנה כרכור,מועצה מקומית,2014_2,490.0,1,10679
פרדס חנה כרכור,מועצה מקומית,2014_3,684.0,1,10680
פרדס חנה כרכור,מועצה מקומית,2014_4,485.0,1,10681
פרדס חנה כרכור,מועצה מקומית,2015_1,655.0,1,10682
פרדס חנה כרכור,מועצה מקומית,2015_2,650.0,1,10683
פרדס חנה כרכור,מועצה מקומית,2015_3,558.0,1,10684
פרדס חנה כרכור,מועצה מקומית,2015_4,452.0,1,10685
פרדס חנה כרכור,מועצה מקומית,2016_1,599.0,1,10686
פרדס חנה כרכור,מועצה מקומית,2016_2,378.0,1,10687
פרדס חנה כרכור,מועצה מקומית,2016_3,169.0,1,10688
פרדס חנה כרכור,מועצה מקומית,2016_4,291.0,1,10689
פרדס חנה כרכור,מועצה מקומית,2017_1,332.0,1,10690
פרדס חנה כרכור,מועצה מקומית,2017_2,160.0,1,10691
פרדסיה,מועצה מקומית,2012_1,10.0,1,10692
פרדסיה,מועצה מקומית,2012_2,2.0,1,10693
פרדסיה,מועצה מקומית,2012_3,3.0,1,10694
פרדסיה,מועצה מקומית,2012_4,7.0,1,10695
פרדסיה,מועצה מקומית,2013_1,4.0,1,10696
פרדסיה,מועצה מקומית,2013_2,9.0,1,10697
פרדסיה,מועצה מקומית,2013_3,16.0,1,10698
פרדסיה,מועצה מקומית,2013_4,11.0,1,10699
פרדסיה,מועצה מקומית,2014_1,5.0,1,10700
פרדסיה,מועצה מקומית,2014_2,4.0,1,10701
פרדסיה,מועצה מקומית,2014_3,12.0,1,10702
פרדסיה,מועצה מקומית,2014_4,10.0,1,10703
פרדסיה,מועצה מקומית,2015_1,16.0,1,10704
פרדסיה,מועצה מקומית,2015_2,2.0,1,10705
פרדסיה,מועצה מקומית,2015_3,5.0,1,10706
פרדסיה,מועצה מקומית,2015_4,4.0,1,10707
פרדסיה,מועצה מקומית,2016_1,5.0,1,10708
פרדסיה,מועצה מקומית,2016_2,10.0,1,10709
פרדסיה,מועצה מקומית,2016_3,8.0,1,10710
פרדסיה,מועצה מקומית,2016_4,4.0,1,10711
פרדסיה,מועצה מקומית,2017_1,6.0,1,10712
פרדסיה,מועצה מקומית,2017_2,0,1,10713
פרוד,מועצה אזורית מרום הגליל,2012_1,0,1,10714
פרוד,מועצה אזורית מרום הגליל,2012_2,0,1,10715
פרוד,מועצה אזורית מרום הגליל,2012_3,0,1,10716
פרוד,מועצה אזורית מרום הגליל,2012_4,0,1,10717
פרוד,מועצה אזורית מרום הגליל,2013_1,0,1,10718
פרוד,מועצה אזורית מרום הגליל,2013_2,0,1,10719
פרוד,מועצה אזורית מרום הגליל,2013_3,0,1,10720
פרוד,מועצה אזורית מרום הגליל,2013_4,0,1,10721
פרוד,מועצה אזורית מרום הגליל,2014_1,0,1,10722
פרוד,מועצה אזורית מרום הגליל,2014_2,1.0,1,10723
פרוד,מועצה אזורית מרום הגליל,2014_3,0,1,10724
פרוד,מועצה אזורית מרום הגליל,2014_4,0,1,10725
פרוד,מועצה אזורית מרום הגליל,2015_1,1.0,1,10726
פרוד,מועצה אזורית מרום הגליל,2015_2,2.0,1,10727
פרוד,מועצה אזורית מרום הגליל,2015_3,0,1,10728
פרוד,מועצה אזורית מרום הגליל,2015_4,3.0,1,10729
פרוד,מועצה אזורית מרום הגליל,2016_1,3.0,1,10730
פרוד,מועצה אזורית מרום הגליל,2016_2,1.0,1,10731
פרוד,מועצה אזורית מרום הגליל,2016_3,3.0,1,10732
פרוד,מועצה אזורית מרום הגליל,2016_4,1.0,1,10733
פרוד,מועצה אזורית מרום הגליל,2017_1,0,1,10734
פרוד,מועצה אזורית מרום הגליל,2017_2,1.0,1,10735
פרזון,מועצה אזורית הגלבוע,2012_1,0,1,10736
פרזון,מועצה אזורית הגלבוע,2012_2,0,1,10737
פרזון,מועצה אזורית הגלבוע,2012_3,0,1,10738
פרזון,מועצה אזורית הגלבוע,2012_4,0,1,10739
פרזון,מועצה אזורית הגלבוע,2013_1,0,1,10740
פרזון,מועצה אזורית הגלבוע,2013_2,0,1,10741
פרזון,מועצה אזורית הגלבוע,2013_3,0,1,10742
פרזון,מועצה אזורית הגלבוע,2013_4,0,1,10743
פרזון,מועצה אזורית הגלבוע,2014_1,0,1,10744
פרזון,מועצה אזורית הגלבוע,2014_2,0,1,10745
